U,Ta,V,Fe,Mo,Si,Cr,Ru,Mn,Nb,Al,Zr,Ti,mo_equivalent,pauling_chi_diff,allen_chi_diff,config_entropy,bv_ratio,u_density,mixing_enthalpy,lattice_distortion,cluster_type,phase_label
0.959303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040697,0.0,0.0,0.0,0.0,0.0,0.0069184900000000054,0.021203137000000004,1.4146517137821952,9.047237790232186,19.057646116893515,0.0,0.037010983997312244,III,H
0.846015,0.0,0.026289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127696,0.0,0.20408498000000003,0.012957049999999977,0.033290522,4.156466863265015,9.02030129959753,17.044841548060887,1.1064421559159998,0.02464011450390848,III,H
0.972522,0.0,0.0,0.027478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012365100000000004,0.016844013999999997,1.0464254919503375,9.457489694322454,18.881147144975827,0.40084439274,0.031603845525454366,III,M
0.892672,0.0,0.0,0.0,0.04561,0.0,0.0,0.0,0.0,0.061718,0.0,0.0,0.0,0.11535134,0.049153760000000025,0.056410576000000004,3.4426021911406193,10.323842280298713,18.177233610754936,-0.423949571584,0.029762024499859364,I,M
0.902621,0.0,0.0,0.0,0.097379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097379,0.07595562000000002,0.064172761,2.654540334709261,10.896576181798318,18.39596358305984,-0.439481651795,0.03265449521746231,I,M
0.987498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012502,0.0,0.0,0.0,0.0028754600000000024,0.004838274,0.5587475171673535,9.029144423378703,18.893485326207777,0.37037099987999994,0.009268923801907237,IV,H
0.950287,0.0,0.0,0.0,0.0,0.0,0.0,0.049713,0.0,0.0,0.0,0.0,0.0,0.0,0.040764660000000015,0.04136121599999999,1.6434227326371755,9.918349269560577,18.828010765864402,1.41724852893,0.030868529472958855,II,M
0.97108,0.0,0.0,0.0,0.0,0.0,0.0,0.02892,0.0,0.0,0.0,0.0,0.0,0.0,0.02371440000000001,0.024061439999999996,1.0888654828141076,9.553997470440121,18.925003728095074,0.8425090080000001,0.023730102099623538,II,H
0.929034,0.0,0.0,0.0,0.0,0.0,0.070966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019870480000000003,0.030657311999999996,2.129469409398966,9.97567007475967,18.555180996178002,0.6592982684400001,0.04668117228278881,I,M
0.985928,0.0,0.0,0.0,0.0,0.014072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00731744,0.009709679999999998,0.6149820439146376,9.03427464545434,18.83023290777547,0.9018086230399999,0.029550923932761895,IV,H
0.966727,0.0,0.0,0.0,0.0,0.0,0.033273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00931644,0.014373935999999997,1.213357874678392,9.482540997445259,18.82585396306507,0.32165907471,0.03238416867494554,I,H
0.962678,0.0,0.0,0.037322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01679490000000001,0.022878386,1.3247350624488305,9.604462536009063,18.816879320089317,0.53893602474,0.036715372534480706,III,M
0.923676,0.0,0.0,0.0,0.0,0.0,0.0,0.076324,0.0,0.0,0.0,0.0,0.0,0.0,0.06258568000000002,0.063501568,2.242270748071191,10.384648780280266,18.701842805911973,2.11495941072,0.03785196268810179,II,M
0.9753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0247,0.0,0.0,0.0,0.0,0.0,0.004199000000000004,0.012868700000000004,0.9628104791653586,9.047237790232186,19.057646116893515,0.0,0.02898609532037064,III,M
0.869905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130095,0.0,0.1431045,0.006504749999999977,0.022506435000000005,3.2139201786958735,8.742486320011787,17.25356537006939,0.67902174585,0.008597166029685906,II,M
0.97984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02016,0.0,0.0,0.0,0.004636800000000004,0.00780192,0.8202688274168602,9.018061476381106,18.79252417659137,0.5926072320000001,0.01173199389930937,IV,H
0.927559,0.0,0.0,0.0,0.0,0.0,0.072441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020283480000000003,0.031294512,2.16087324141585,9.994967169420185,18.544408826265922,0.6719330151900001,0.04713898772665663,I,M
0.928236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071764,0.0,0.0,0.0,0.08109331999999998,0.015788080000000013,0.030643228,2.146493146544337,9.524461198802069,18.399295189525105,-0.266455713216,0.02163746107483053,I,H
0.921801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078199,0.0,0.08601890000000001,0.003909949999999987,0.013528427000000004,2.2809335679273413,8.864054268807344,17.966400095180482,0.43250349839400004,0.0068704415150104255,II,M
0.942069,0.0,0.0,0.0,0.0,0.0,0.057931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01622068,0.025026192,1.8393580190209484,9.805136089064892,18.649781499944392,0.5457499923900001,0.042371094404088164,I,M
0.993895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006105,0.0,0.0,0.0,0.0014041500000000014,0.002362635,0.30939359960937357,9.038402403522818,18.977585169902405,0.18203186925,0.006494606525106882,IV,H
0.840958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.147629,0.011413,0.0,0.0,0.16682077,0.03510337000000003,0.067454414,3.9835516023159387,10.012438521513129,17.53337629609533,-0.23899156069400002,0.030885613096120222,IV,H
0.989469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010531,0.0,0.0,0.0,0.0024221300000000024,0.004075497,0.4857666143632672,9.031996929063252,18.919420508507926,0.31260294117000004,0.008514045238741682,IV,H
0.901584,0.0,0.0,0.0,0.0,0.0,0.098416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027556480000000005,0.042515712,2.6736873253300217,10.334792277085848,18.35242129874008,0.8873029094400001,0.054426387209285464,I,M
0.994456,0.0,0.0,0.0,0.0,0.005544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028828800000000004,0.00382536,0.2854187874674634,9.042130650191796,18.968077569533992,0.35836216416,0.018588603134175756,IV,H
0.946871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053129,0.0,0.0,0.0,0.0,0.0,0.00903193000000001,0.027680209000000008,1.7262134436414898,9.047237790232186,19.057646116893515,0.0,0.042110973318149274,III,H
0.935851,0.0,0.0,0.0,0.0,0.0,0.0,0.064149,0.0,0.0,0.0,0.0,0.0,0.0,0.05260218000000002,0.05337196799999999,1.9806792852898567,10.17130856221209,18.759853953402008,1.80101717397,0.03486929555811817,II,M
0.951214,0.0,0.048786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11806212,0.0121965,0.020782836,1.6206069518708377,9.552366073745224,18.628112080583527,0.9281185240800001,0.030590255938578496,III,M
0.94231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05769,0.0,0.063459,0.0028844999999999895,0.009980370000000002,1.8337656913052547,8.912097221286302,18.250589336811355,0.3261711834,0.005969536546347771,II,H
0.931352,0.0,0.041469,0.027179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10035498,0.0225978,0.034326521,2.462710953594402,9.882393925503386,18.51202265956929,1.145380446174,0.04178138583042941,III,M
0.958216,0.0,0.0,0.0,0.0,0.0,0.0,0.041784,0.0,0.0,0.0,0.0,0.0,0.0,0.034262880000000016,0.034764288,1.443085360834658,9.77941090495585,18.865159783118546,1.20114292032,0.028385823504622182,II,H
0.920331,0.0,0.0,0.0,0.0,0.0,0.0,0.079669,0.0,0.0,0.0,0.0,0.0,0.0,0.06532858000000002,0.066284608,2.3109611831165373,10.44326258146614,18.68581895175201,2.19965551317,0.03862085367420743,II,M
0.977796,0.0,0.022204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05373368,0.005551,0.009458903999999999,0.8854160151049869,9.277137113954637,18.863887317014097,0.43421964768000004,0.020844902801370684,III,M
0.970078,0.0,0.0,0.029922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013464900000000005,0.018342186,1.1179912942111356,9.49397909142547,18.86524289338849,0.43540010873999996,0.03295349953573447,III,H
0.973004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026996,0.0,0.0,0.0,0.006209080000000006,0.010447452,1.0320969099229638,9.008168158847077,18.70213824442561,0.78801647952,0.0135364223073757,IV,H
0.938829,0.0,0.0,0.0,0.0,0.0,0.0,0.061171,0.0,0.0,0.0,0.0,0.0,0.0,0.05016022000000002,0.05089427199999999,1.9136956292398233,10.119125632486668,18.773969455910603,1.72287326277,0.034089991550415276,II,H
0.90275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09725,0.18088500000000002,0.015560000000000015,0.030439249999999994,2.6521514066595193,9.17374386809542,17.83529102214091,1.5802638750000002,0.01719055777898873,II,H
0.955397,0.044603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005352360000000005,0.010972338,1.515695771254574,9.408326700217318,18.96487758794962,0.42613572390999993,0.017266724895184538,I,M
0.958594,0.0,0.0,0.0,0.041406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041406,0.03229668000000001,0.027286554,1.4332258123582093,9.833585005146976,18.78025774744792,-0.19845771581999996,0.0218090812139851,I,M
0.974627,0.025373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030447600000000027,0.006241758,0.9833010819180777,9.25264794006634,19.005007221705974,0.24729210871,0.01313237073320943,I,M
0.947445,0.0,0.0,0.0,0.0,0.0,0.0,0.052555,0.0,0.0,0.0,0.0,0.0,0.0,0.04309510000000001,0.04372575999999999,1.7124399855408372,9.968149097055424,18.8146461893781,1.4937891592499999,0.03170391627643358,II,M
0.985871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014129,0.0,0.0,0.0,0.0032496700000000027,0.0054679229999999995,0.6169948521421927,9.026789767493996,18.872061229563663,0.41788114077,0.00984682363102333,IV,H
0.893259,0.090814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015928,0.0,0.0,0.0,0.014561120000000014,0.028504380000000003,3.1977706624954645,9.75938105045539,18.6551684176288,1.2380366327454964,0.025963012946552472,IV,H
0.945441,0.0,0.0,0.054559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024551550000000012,0.033444667000000004,1.7602914859350398,9.861814310912765,18.702995921472372,0.773734732785,0.04413954113999991,III,H
0.931301,0.0,0.0,0.0,0.068699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068699,0.05358522000000002,0.045272641,2.0806665360897587,10.351910236675481,18.594233498683916,-0.319897236995,0.027772061086175043,I,M
0.918239,0.081761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009811320000000009,0.020113206,2.3532728537193277,9.709143724122155,18.886755010514012,0.75076138879,0.022989994866583475,I,M
0.962596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037404,0.06957144,0.0059846400000000055,0.011707451999999998,1.326950058758518,9.095894174154,18.591721053142148,0.648088934112,0.010970770960931492,II,H
0.985235,0.0,0.0,0.014765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006644250000000003,0.009050945,0.6393237520415348,9.267682122566882,18.96333097010226,0.21820492162500002,0.023260454563089405,III,M
0.981716,0.0,0.0,0.018284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008227800000000004,0.011208092000000001,0.7589304458630247,9.320221479524948,18.94067336491127,0.26924543016,0.025855618698289194,III,M
0.906692,0.093308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011196960000000011,0.022953768,2.5783812897101854,9.802623840786918,18.862320919307894,0.84601617136,0.024428579436315587,I,M
0.987543,0.0,0.0,0.0,0.0,0.012457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00647764,0.008595329999999998,0.5571121535960987,9.035762385563508,18.856343617706298,0.7996185048149999,0.027815018962559144,IV,H
0.927145,0.0,0.0,0.0,0.0,0.0,0.0,0.072855,0.0,0.0,0.0,0.0,0.0,0.0,0.059741100000000026,0.06061535999999999,2.169639002565692,10.323862150590038,18.718421539742195,2.02641446925,0.037032821373801865,II,M
0.910627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05231,0.0,0.0,0.0,0.037063,0.06893718,0.014822780000000015,0.038854229000000004,3.0073938082293528,9.09811180982533,18.570360957762208,0.607510233018,0.04282063221628477,III,M
0.955521,0.0,0.0,0.0,0.044479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044479,0.03469362000000001,0.029311661,1.5125351461584848,9.891944783716099,18.75944045336165,-0.21250309279499996,0.022575226828609025,I,M
0.970522,0.029478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035373600000000033,0.007251588,1.1051212920780398,9.285880457508863,18.9964578863363,0.28609047516,0.014129884451112348,I,M
0.968816,0.0,0.0,0.0,0.0,0.0,0.031184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008731520000000001,0.013471487999999998,1.1542665686054208,9.455211078295555,18.840600378574926,0.30211558144,0.03137311383462488,I,M
0.854543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119592,0.0,0.0,0.025865,0.18324786,0.030448640000000027,0.059161529000000004,4.014258840580958,9.876158669778716,17.622255403949545,-0.004749947154000067,0.028347995513762467,I,M
0.88613,0.0,0.064659,0.0,0.0,0.0,0.0,0.049212,0.0,0.0,0.0,0.0,0.0,0.15647477999999998,0.056518590000000014,0.06848911799999999,3.5950644916903283,10.579045497332398,18.243084002543984,2.4541675718624028,0.04552854295450615,II,M
0.95523,0.0,0.0,0.0,0.0,0.0,0.0,0.04477,0.0,0.0,0.0,0.0,0.0,0.0,0.03671140000000001,0.03724863999999999,1.5199476803234107,9.831734017165424,18.851193417319877,1.282969413,0.029349202991352272,II,M
0.949193,0.0,0.0,0.0,0.0,0.0,0.050807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014225960000000001,0.021948623999999996,1.6701544397688681,9.711934392548617,18.701034848183877,0.48225648751,0.03977874353830809,I,M
0.952482,0.0,0.047518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11499356,0.0118795,0.020242667999999995,1.5891484164874141,9.539237252700364,18.639454780687956,0.9052007935199999,0.03020477893253542,III,H
0.928928,0.0,0.018692,0.0,0.0,0.0,0.05238,0.0,0.0,0.0,0.0,0.0,0.0,0.04523464,0.019339400000000003,0.030590951999999998,2.4721913386013608,9.926049816114874,18.520779950768326,0.8328638429599999,0.04428584186725485,I,M
0.960935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039065,0.0,0.0,0.0,0.0,0.0,0.006641050000000006,0.020352865000000005,1.371487402311481,9.047237790232186,19.057646116893515,0.0,0.03628103853854388,III,H
0.872547,0.072843,0.0,0.0,0.0,0.0,0.0,0.0,0.05461,0.0,0.0,0.0,0.0,0.0,0.018024860000000018,0.04637118800000001,3.895534267048468,9.671011259914813,18.896700685403804,0.63558941121,0.046911869692862096,III,M
0.972905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027095,0.0,0.0,0.0,0.006231850000000006,0.010485765000000001,1.0350458766366597,9.008024882305845,18.700827441925707,0.79082582925,0.013560642249816237,IV,H
0.916379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083621,0.0,0.09198310000000001,0.004181049999999985,0.014466433000000004,2.390484816358561,8.851353069902427,17.89150472645332,0.45977117015400004,0.007082726133273844,II,M
0.955965,0.0,0.0,0.044035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019815750000000007,0.026993455,1.5011933455003024,9.704688936480638,18.7727328173666,0.631438781625,0.039793307306973884,III,H
0.896742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103258,0.0,0.11358380000000001,0.005162899999999982,0.017863634000000003,2.761770470464915,8.805352803783684,17.621076450792746,0.555574712616,0.007781846618942502,II,M
0.979751,0.0,0.020249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04900258,0.00506225,0.008626074,0.8231408829253262,9.256895122517175,18.881062513710013,0.39677955998000003,0.01992047491688653,III,M
0.946924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053076,0.0,0.0583836,0.0026537999999999905,0.009182148000000001,1.7249439686317691,8.922905655765698,18.314720132330848,0.301553629344,0.005740522296501939,II,M
0.957129,0.0,0.0,0.0,0.0,0.014602,0.0,0.0,0.0,0.0,0.028269,0.0,0.0,0.0,0.014094910000000006,0.021015483,1.6998998963421539,8.992874443670095,18.447770039503165,1.712309343978,0.03295250019042287,IV,H
0.880933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119067,0.22146462000000003,0.019050720000000018,0.037267971,3.0351248281000767,9.202124157049063,17.55611859180211,1.8880208911979999,0.018813891160038346,II,M
0.882561,0.0,0.0,0.0,0.097018,0.0,0.0,0.0,0.0,0.0,0.020421,0.0,0.0,0.097018,0.08037087000000001,0.071837789,3.4590175603788453,10.860166336715599,18.120471032698955,0.11058062536200003,0.03423267025032815,IV,H
0.928697,0.0,0.071303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17255326,0.01782575,0.030375077999999996,2.136668379351376,9.785506186889632,18.42506326665029,1.3243776438200001,0.036658794598482515,III,H
0.931794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057358,0.0,0.010848,0.0,0.0,0.0,0.012245900000000011,0.03408169400000001,2.3183895287380465,9.030582861268233,18.906566258063386,0.30324303936,0.04437342081359871,IV,H
0.960546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039454,0.0,0.0,0.0,0.0,0.0,0.006707180000000006,0.020555534000000007,1.3818286325682316,9.047237790232186,19.057646116893515,0.0,0.03645650490812831,III,H
0.923639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076361,0.0,0.0839971,0.0038180499999999865,0.013210453000000002,2.2430376740589457,8.868359839369356,17.991811193859196,0.423179986074,0.006796304390700831,II,M
0.902006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097994,0.18226884000000002,0.015679040000000012,0.030672121999999993,2.665907802299903,9.174711688372335,17.82580104536505,1.5910411673519997,0.017249821985150654,II,H
0.880095,0.0,0.0,0.0,0.0,0.0,0.036839,0.0,0.0,0.0,0.0,0.0,0.083065,0.1545009,0.023605320000000013,0.04191379299999999,3.6639753049005237,9.637248518568512,17.738893804500233,1.6186928548390909,0.03693433611757932,I,M
0.896773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103227,0.0,0.0,0.0,0.11664651,0.02270994000000002,0.044077929,2.7612133256158575,9.733686995912521,18.106643856210795,-0.370284745884,0.025574593534308562,I,M
0.844665,0.035205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12013,0.0,0.0,0.0,0.13574689999999998,0.030653200000000026,0.05995594,4.281588275362481,10.131096531381548,17.868835816483614,-0.11274328919999999,0.03058117219342659,I,M
0.975428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024572,0.0,0.0,0.0,0.005651560000000005,0.009509364000000001,0.9588957392061297,9.0116762632506,18.734216822389254,0.71904650448,0.012927865298754877,IV,H
0.934026,0.0,0.0,0.0,0.0,0.0,0.0,0.065974,0.0,0.0,0.0,0.0,0.0,0.0,0.054098680000000024,0.054890367999999995,2.0211182008006987,10.203287691409168,18.75118926370179,1.8486429397200004,0.03533650355275871,II,M
0.940615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059385,0.0,0.0,0.0,0.0,0.0,0.01009545000000001,0.03093958500000001,1.8729111123873754,9.047237790232186,19.057646116893515,0.0,0.0444261616654185,III,M
0.935056,0.0,0.064944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15716448,0.016236,0.027666143999999997,1.9983511346680896,9.719665356428855,18.482719921954462,1.21452553728,0.03507376113985396,III,H
0.916063,0.083937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010072440000000009,0.020648502,2.396769335337327,9.726759791833466,18.882156202892844,0.76891580031,0.023270547534807232,I,H
0.928376,0.0,0.0,0.0,0.071624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071624,0.055866720000000016,0.047200215999999996,2.1435122979262977,10.407459326266984,18.574144487758254,-0.33247001311999996,0.028321653527063166,I,M
0.950371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049629,0.0,0.0,0.0,0.056080769999999995,0.010918380000000009,0.021191583000000003,1.6413615547215903,9.377265666937982,18.60370627270532,-0.18866384943599998,0.018173265099918227,I,M
0.955924,0.044076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005289120000000004,0.010842695999999999,1.5022422999112266,9.404060308818483,18.96598006092483,0.42133306223999994,0.01716839213285387,I,M
0.976728,0.0,0.0,0.023272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010472400000000005,0.014265736000000001,0.9188095632570832,9.394693293252374,18.908438062545592,0.34095621024000006,0.02912381921649572,III,H
0.98852,0.0,0.0,0.0,0.0,0.01148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059696,0.0079212,0.5212605335625443,9.036662399239457,18.872137974531423,0.737633624,0.026708647736094118,IV,H
0.924908,0.0,0.075092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18172264000000002,0.018773,0.031989192,2.2166415530550667,9.824737340626994,18.39059013194051,1.38906383072,0.037563655216382705,III,H
0.943885,0.0,0.0,0.0,0.056115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056115,0.043769700000000016,0.036979785,1.7969979993181675,10.112925709010705,18.68032239922783,-0.264830533875,0.025234067168194752,I,M
0.888682,0.098126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013192,0.0,0.0,0.0,0.014809280000000013,0.0292443,3.2405910795713564,9.82253657389912,18.67604223854949,1.22373288764,0.02645587797117261,IV,H
0.945965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054035,0.0,0.0,0.0,0.0,0.0,0.009185950000000009,0.028152235000000008,1.7478428435145539,9.047237790232188,19.057646116893515,0.0,0.042455410455205525,III,M
0.972015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027985,0.0,0.0,0.0,0.006436550000000005,0.010830195,1.061419275662041,9.006736840672538,18.68904112341381,0.8160551932499999,0.013776277641452825,IV,H
0.865209,0.0,0.0,0.0,0.081432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05336,0.1806816,0.07205456000000003,0.07036536800000001,4.039617225772947,10.663135315089416,17.82188381453748,0.46135567508818853,0.03203378768683804,I,H
0.857442,0.0,0.0,0.0,0.0,0.0,0.08548,0.0,0.0,0.0,0.0,0.057078,0.0,0.0627858,0.02678829999999999,0.04680185399999999,4.203103902366304,10.031846545773762,17.624804439043498,1.021708841016,0.051694849827493845,I,M
0.94984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05016,0.0,0.0,0.0,0.056680799999999996,0.01103520000000001,0.021418320000000005,1.6543703055413816,9.380796763726773,18.598816797432207,-0.19057589760000002,0.018265934706565703,I,M
0.975754,0.0,0.0,0.024246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010910700000000004,0.014862798,0.9488996485776002,9.40923530339081,18.902127121749178,0.35487197226,0.02971779579460326,III,H
0.883496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116504,0.21669744,0.018640640000000017,0.03646575199999999,2.9922176899421102,9.19879012026178,17.5890106833641,1.852754723712,0.018634576948333148,II,H
0.873505,0.0,0.0,0.0,0.126495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126495,0.09866610000000003,0.083360205,3.156569016903107,11.449522264720091,18.191688606267153,-0.552470074875,0.03673008806278708,I,M
0.953281,0.0,0.0,0.046719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021023550000000005,0.028638747,1.5691743424132865,9.744761580435013,18.755008918983535,0.668045025585,0.040951839386659014,III,H
0.950764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049236,0.09157896000000001,0.007877760000000008,0.015410867999999998,1.6317016319940953,9.111285638557884,18.44324642583682,0.8426126934720001,0.01251788745884955,II,M
0.858052,0.0,0.0,0.0,0.141948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141948,0.11071944000000003,0.093543732,3.396135742691645,11.742992378038892,18.082024631940268,-0.60899382648,0.038629246315473764,I,H
0.9381,0.0619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007428000000000006,0.015227399999999999,1.9302093956030155,9.54835662815967,18.92860724524486,0.5806839,0.02018527544199807,I,M
0.912094,0.0,0.0,0.031025,0.0,0.0,0.0,0.05688,0.0,0.0,0.0,0.0,0.0,0.0,0.06060285000000003,0.06634248499999999,2.949275389971342,10.507146018972419,18.587057517167665,1.9808669085818364,0.04628688921025182,III,M
0.944913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055087,0.0,0.0,0.0,0.062248309999999994,0.012119140000000011,0.023522149000000003,1.7727903925388397,9.41356081999487,18.553415575526255,-0.208209689724,0.019100180959776256,I,M
0.866145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133855,0.0,0.0,0.0,0.15125614999999998,0.029448100000000026,0.05715608500000001,3.272804003330786,9.93736012669785,17.819365697716297,-0.46375135590000005,0.028694783315313596,I,H
0.993071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006929,0.0,0.0,0.0,0.0015936700000000015,0.0026815230000000003,0.34383546718673574,9.037209879583669,18.966764289456084,0.20642966877000002,0.006916637671771818,IV,H
0.939948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060052,0.0,0.06605720000000001,0.0030025999999999894,0.010388996000000003,1.888197348582577,8.906564164883976,18.21778733415248,0.338674543776,0.006082510046224855,II,M
0.982681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017319,0.0,0.0,0.0,0.0,0.0,0.002944230000000003,0.009023199000000003,0.7267530961409002,9.047237790232186,19.057646116893512,0.0,0.02432997020262085,III,M
0.960024,0.0,0.0,0.023999,0.0,0.0,0.0,0.0,0.0,0.0,0.015976,0.0,0.0,0.0,0.014474030000000006,0.020894099,1.6192578932358788,9.382426809425223,18.691099823934326,0.8014986570925127,0.031219843625551,IV,H
0.948377,0.0,0.0,0.0,0.0,0.011094,0.0,0.0,0.0,0.0,0.0,0.0,0.040528,0.07538208,0.012253360000000005,0.020340123999999998,1.9132787037603147,9.089738213861898,18.372018402039977,1.3590958192842792,0.0284675974717065,IV,H
